http://www.amazon.com/gp/offer-listing/B0030AZ48U,27/03/2014,,,,http://www.amazon.com/gp/offer-listing/B0030AZ48U,27/03/2014,,,,,,
other,2.92,0,"3,826",,Meco,2.92,0,"8,875",,,,
Meco,2.92,0,"8,875",,other,2.92,0,"3,826",,,,
other,2.93,0,"1,936",,other,2.93,0,"1,936",,,,
other,2.95,0,85,,other,2.95,0,85,,,,
other,2.31,$0.69 ,"1,456",,other,2.31,$0.69 ,"1,456",,,,
other,2.04,$0.99 ,"1,960",,other,3.03,0,"6,017",,,,
other,3.03,0,"6,017",,other,2.04,$0.99 ,"1,960",,,,
other,3.11,0,646,,other,3.11,0,646,,,,
other,3.2,0,"1,279",,other,3.2,0,"1,279",,,,
eformart,2.59,$0.79 ,"9,653",,eformart,2.59,$0.79 ,"9,653",,,,
http://www.amazon.com/gp/offer-listing/B000051189,27/03/2014,,,,http://www.amazon.com/gp/offer-listing/B000051189,27/03/2014,,,,,,
eformart,4.58,$0.79 ,"9,653",,other,5.37,0,"8,579",,,,
other,5.37,0,"8,578",,eformart,4.58,$0.79 ,"9,653",,,,
other,6.27,0,589,,other,6.27,0,589,,,,
other,0.5,$5.78 ,88,,other,0.5,$5.78 ,88,,,,
other,7.19,0,0,,other,7.19,0,0,,,,
other,7.52,0,"1,027",,other,7.52,0,"1,027",,,,
other,8.01,0,723,,other,8.01,0,723,,,,
other,10.86,0,"4,632",,other,10.86,0,"4,632",,,,
other,4.2,$6.83 ,71,,other,4.2,$6.83 ,71,,,,
other,3.98,$7.12 ,"96,434",,other,3.98,$7.12 ,"96,434",,,,
http://www.amazon.com/gp/offer-listing/B004TNPA40,27/03/2014,,,,http://www.amazon.com/gp/offer-listing/B004TNPA40,27/03/2014,,,,,,
other,6.86,$1.99 ,462,,other,8.85,0,"5,530",,,,
eformart,8.06,$0.79 ,"9,653",,other,8.85,0,112,,,,
other,8.85,0,112,,eformart,8.06,$0.79 ,"9,653",,,,
other,8.85,0,"5,531",,other,6.86,$1.99 ,462,,,,
other,8.86,0,83,,other,8.86,0,82,,,,
other,8.86,0,48,,other,8.86,0,48,,,,
other,8.86,0,57,,other,8.86,0,58,,,,
other,4.88,$3.99 ,0,,other,4.88,$3.99 ,0,,,,
accmart,8.9,0,"3,346",,accmart,8.9,0,"3,346",,,,
other,8.98,0,60,,other,8.98,0,60,,,,
http://www.amazon.com/gp/offer-listing/B00520BL8I,27/03/2014,,,,http://www.amazon.com/gp/offer-listing/B00520BL8I,27/03/2014,,,,,,
other,1.84,0,15,,other,1.84,0,15,,,,
other,0.86,$0.99 ,2,,other,1.85,0,1,,,,
other,1.85,0,1,,other,0.86,$0.99 ,2,,,,
eformart,1.73,$0.79 ,"9,653",,ELE,2.52,0,"1,573",,,,
other,2.52,0,"1,474",,eformart,1.73,$0.79 ,"9,653",,,,
ELE,2.52,0,"1,573",,other,2.52,0,"1,474",,,,
accmart,2.53,0,"3,346",,accmart,2.53,0,"3,346",,,,
other,2.99,0,"1,076",,other,2.99,0,"1,077",,,,
other,3.3,0,405,,other,3.3,0,405,,,,
other,3.56,0,131,,other,3.56,0,131,,,,
http://www.amazon.com/gp/offer-listing/B006ZATRVW,27/03/2014,,,,http://www.amazon.com/gp/offer-listing/B006ZATRVW,27/03/2014,,,,,,
accmart,9.93,0,"3,346",,other,9.93,0,482,,,,
eformart,9.14,$0.79 ,"9,653",,accmart,9.93,0,"3,346",,,,
other,9.93,0,482,,other,9.93,0,736,,,,
other,9.93,0,58,,eformart,9.14,$0.79 ,"9,653",,,,
other,9.93,0,736,,other,9.93,0,58,,,,
other,9.94,0,0,,other,5.95,$3.99 ,0,,,,
other,5.95,$3.99 ,0,,other,9.94,0,0,,,,
other,7.98,$2.98 ,18,,other,7.98,$2.98 ,18,,,,
other,11.49,0,60,,other,11.49,0,60,,,,
other,12.89,0,59,,other,12.89,0,59,,,,
http://www.amazon.com/gp/offer-listing/B00007AP2O,27/03/2014,,,,http://www.amazon.com/gp/offer-listing/B00007AP2O,27/03/2014,,,,,,
smart,1.98,0,"9,363",,smart,1.98,0,"9,363",,,,
ELE,1.99,0,"1,573",,accmart,1.99,0,"3,346",,,,
accmart,1.99,0,"3,346",,ELE,1.99,0,"1,573",,,,
other,1.99,0,"1,474",,other,1.99,0,"1,474",,,,
HKSELLER,1.99,0,"6,374",,space,1.99,0,"5,434",,,,
space,1.99,0,"5,433",,HKSELLER,1.99,0,"6,374",,,,
overfeel,1.99,0,"3,000",,overfeel,1.99,0,"3,000",,,,
other,2.01,0,"1,936",,other,2.01,0,"1,936",,,,
other,2.02,0,"1,367",,other,2.02,0,"1,367",,,,
other,2.09,0,69,,other,2.09,0,69,,,,
http://www.amazon.com/gp/offer-listing/B004THZM4E,27/03/2014,,,,http://www.amazon.com/gp/offer-listing/B004THZM4E,27/03/2014,,,,,,
other,8.72,0,14,,other,8.72,0,14,,,,
other,8.73,0,368,,other,8.73,0,368,,,,
accmart,8.74,0,"3,346",,accmart,8.74,0,"3,346",,,,
eformart,7.95,$0.79 ,"9,653",,other,8.74,0,"5,531",,,,
other,8.74,0,"5,531",,other,8.74,0,8,,,,
other,8.74,0,8,,eformart,7.95,$0.79 ,"9,653",,,,
other,8.87,0,116,,other,8.87,0,116,,,,
other,8.87,0,233,,other,8.87,0,234,,,,
other,5.05,$3.99 ,2,,other,5.05,$3.99 ,2,,,,
other,9.55,0,341,,other,9.55,0,341,,,,
http://www.amazon.com/gp/offer-listing/B009CQC7YU,27/03/2014,,,,http://www.amazon.com/gp/offer-listing/B009CQC7YU,27/03/2014,,,,,,
other,2.06,0,40,,other,2.06,0,363,,,,
other,2.06,0,361,,other,2.06,0,40,,,,
accmart,2.08,0,"3,346",,eformart,1.29,$0.79 ,"9,653",,,,
eformart,1.29,$0.79 ,"9,653",,accmart,2.08,0,"3,346",,,,
smart,2.08,0,"9,362",,smart,2.08,0,"9,363",,,,
space,2.09,0,"5,433",,overfeel,2.09,0,"3,000",,,,
overfeel,2.09,0,"3,000",,HKSELLER,2.09,0,"6,374",,,,
HKSELLER,2.09,0,"6,374",,space,2.09,0,"5,434",,,,
other,2.1,0,10,,other,2.1,0,10,,,,
other,2.13,0,3,,other,2.13,0,3,,,,
